chrom	pos	n_donors	max_indel_reads	max_indel_fraction	blacklisted
chr17_KI270908v1_alt	255022	0	0	0.0	0
chr17_KI270908v1_alt	355644	0	0	0.0	0
chr17_KI270908v1_alt	451668	0	0	0.0	0
chr17_KI270908v1_alt	495354	0	0	0.0	0
chr17_KI270908v1_alt	523247	0	0	0.0	0
chr17_KI270908v1_alt	713170	0	0	0.0	0
chr17_KI270908v1_alt	815275	0	0	0.0	0
chr17_KI270908v1_alt	1029858	0	0	0.0	0
chr17_KI270908v1_alt	1369178	0	0	0.0	0
chr17_KI270908v1_alt	1384763	0	0	0.0	0
chr17_KI270909v1_alt	17589	0	0	0.0	0
chr17_KI270909v1_alt	138718	0	0	0.0	0
chr17_KI270909v1_alt	203491	0	0	0.0	0
chr17_KI270909v1_alt	226780	0	0	0.0	0
chr17_KI270909v1_alt	240307	0	0	0.0	0
chr17_KI270909v1_alt	305053	0	0	0.0	0
chr17_KI270910v1_alt	56099	0	0	0.0	0
chr18	26222	0	0	0.0	0
chr18	49138	0	0	0.0	0
chr18	156370	0	0	0.0	0
chr18	182884	0	0	0.0	0
chr18	218376	0	0	0.0	0
chr18	388808	0	0	0.0	0
chr18	415740	0	0	0.0	0
chr18	453081	0	0	0.0	0
chr18	477830	0	0	0.0	0
chr18	628400	0	0	0.0	0
chr18	659019	0	0	0.0	0
chr18	867608	0	0	0.0	0
chr18	883583	0	0	0.0	0
chr18	925081	0	0	0.0	0
chr18	955027	0	0	0.0	0
chr18	1035048	0	0	0.0	0
chr18	1071945	0	0	0.0	0
chr18	1127823	0	0	0.0	0
chr18	1157158	0	0	0.0	0
chr18	1198730	0	0	0.0	0
chr18	1250913	0	0	0.0	0
chr18	1308825	0	0	0.0	0
chr18	1417057	0	0	0.0	0
chr18	1482232	0	0	0.0	0
chr18	1858602	0	0	0.0	0
chr18	1954911	0	0	0.0	0
chr18	2045118	0	0	0.0	0
chr18	2111620	0	0	0.0	0
chr18	2125915	0	0	0.0	0
chr18	2185503	0	0	0.0	0
chr18	2285509	0	0	0.0	0
chr18	2468483	0	0	0.0	0
chr18	2597918	0	0	0.0	0
chr18	2765631	0	0	0.0	0
chr18	2855298	0	0	0.0	0
chr18	2876242	0	0	0.0	0
chr18	2920090	0	0	0.0	0
chr18	3044312	0	0	0.0	0
chr18	3116069	0	0	0.0	0
chr18	3148605	0	0	0.0	0
chr18	3219535	0	1	0.0167	0
chr18	3283016	0	0	0.0	0
chr18	3338314	0	0	0.0	0
chr18	3350447	0	0	0.0	0
chr18	3393315	0	0	0.0	0
chr18	3399221	0	0	0.0	0
chr18	3684461	0	0	0.0	0
chr18	3827158	0	0	0.0	0
chr18	3870742	0	0	0.0	0
chr18	4043786	0	0	0.0	0
chr18	4116967	0	0	0.0	0
chr18	4479613	0	0	0.0	0
chr18	4652633	0	0	0.0	0
chr18	5192788	0	0	0.0	0
chr18	5199574	0	0	0.0	0
chr18	5471389	0	0	0.0	0
chr18	5615644	0	0	0.0	0
chr18	5617000	0	0	0.0	0
chr18	5716190	0	1	0.0141	0
chr18	5769843	0	0	0.0	0
chr18	5937423	0	0	0.0	0
chr18	6080309	0	0	0.0	0
chr18	6086277	0	0	0.0	0
chr18	6224884	0	0	0.0	0
chr18	6526042	0	0	0.0	0
chr18	6573284	0	0	0.0	0
chr18	6670303	0	0	0.0	0
chr18	6770745	0	1	0.0263	0
chr18	6955063	0	0	0.0	0
chr18	6967639	0	0	0.0	0
chr18	6973738	0	0	0.0	0
chr18	7361005	0	0	0.0	0
chr18	7634464	0	1	0.0143	0
chr18	8191910	0	1	0.0192	0
chr18	8314983	0	0	0.0	0
chr18	8466441	0	0	0.0	0
chr18	8469714	0	0	0.0	0
chr18	8548699	0	0	0.0	0
chr18	8583699	0	0	0.0	0
chr18	8636184	0	0	0.0	0
chr18	8644069	0	0	0.0	0
chr18	8841504	0	0	0.0	0
chr18	8882330	0	1	0.0185	0
chr18	9041322	0	0	0.0	0
chr18	9206835	0	0	0.0	0
chr18	9285713	0	0	0.0	0
chr18	9438424	0	0	0.0	0
chr18	9477424	0	0	0.0	0
chr18	9540700	0	0	0.0	0
chr18	9677052	0	0	0.0	0
chr18	9766329	0	0	0.0	0
chr18	9869455	0	0	0.0	0
chr18	9943814	0	1	0.0833	0
chr18	10159570	0	0	0.0	0
chr18	10196598	0	0	0.0	0
chr18	10196954	0	0	0.0	0
chr18	10213810	0	0	0.0	0
chr18	10372327	0	0	0.0	0
chr18	10468649	0	0	0.0	0
chr18	10473025	0	0	0.0	0
chr18	10723917	0	0	0.0	0
chr18	10739476	0	0	0.0	0
chr18	10758285	0	0	0.0	0
chr18	11039479	0	0	0.0	0
chr18	11129970	0	0	0.0	0
chr18	11166500	0	0	0.0	0
chr18	11286840	0	0	0.0	0
chr18	11516835	0	0	0.0	0
chr18	11550843	0	0	0.0	0
chr18	11577067	0	0	0.0	0
chr18	12012451	0	0	0.0	0
chr18	12063181	0	0	0.0	0
chr18	12376201	0	0	0.0	0
chr18	12460055	0	0	0.0	0
chr18	12758749	0	0	0.0	0
chr18	12768263	0	0	0.0	0
chr18	12789342	0	0	0.0	0
chr18	12900248	0	0	0.0	0
chr18	12938403	0	0	0.0	0
chr18	12947069	0	0	0.0	0
chr18	13118955	0	0	0.0	0
chr18	13125486	0	0	0.0	0
chr18	13134699	0	0	0.0	0
chr18	13299476	0	0	0.0	0
chr18	13302623	0	0	0.0	0
chr18	13321069	0	0	0.0	0
chr18	13390332	0	0	0.0	0
chr18	13395968	0	0	0.0	0
chr18	13446788	0	0	0.0	0
chr18	13509379	0	0	0.0	0
chr18	13550616	0	0	0.0	0
chr18	13554919	0	0	0.0	0
chr18	13566834	0	0	0.0	0
chr18	13567290	0	0	0.0	0
chr18	13589624	0	0	0.0	0
chr18	13594447	0	0	0.0	0
chr18	13601710	0	0	0.0	0
chr18	13620532	0	0	0.0	0
chr18	13721646	0	0	0.0	0
chr18	13817568	0	0	0.0	0
chr18	13863106	0	0	0.0	0
chr18	13888682	0	0	0.0	0
chr18	14025949	0	0	0.0	0
chr18	14028678	0	0	0.0	0
chr18	14036778	0	0	0.0	0
chr18	14090074	0	0	0.0	0
chr18	14126863	0	0	0.0	0
chr18	14267850	0	0	0.0	0
chr18	14295357	0	0	0.0	0
chr18	14308155	0	0	0.0	0
chr18	14329457	0	0	0.0	0
chr18	14670773	0	0	0.0	0
chr18	15002596	0	0	0.0	0
chr18	15147518	0	0	0.0	0
chr18	15311846	0	1	0.0127	0
chr18	15364488	0	0	0.0	0
chr18	15389338	0	0	0.0	0
chr18	15406424	0	0	0.0	0
chr18	15410184	0	0	0.0	0
chr18	20976118	0	0	0.0	0
chr18	20998098	0	0	0.0	0
chr18	21067694	0	0	0.0	0
chr18	21244607	0	0	0.0	0
chr18	21291111	0	0	0.0	0
chr18	21596907	0	0	0.0	0
chr18	21603035	0	0	0.0	0
chr18	21615372	0	0	0.0	0
chr18	21652811	0	0	0.0	0
chr18	21780168	0	0	0.0	0
chr18	22430315	0	0	0.0	0
chr18	22517641	0	0	0.0	0
chr18	22559607	0	0	0.0	0
chr18	22592751	0	0	0.0	0
chr18	22685915	0	0	0.0	0
chr18	22696069	0	0	0.0	0
chr18	22871503	0	0	0.0	0
chr18	22872618	0	0	0.0	0
chr18	23060400	0	0	0.0	0
chr18	23076799	0	0	0.0	0
chr18	23077828	0	0	0.0	0
chr18	23114793	0	0	0.0	0
chr18	23161576	0	0	0.0	0
chr18	23267195	0	0	0.0	0
chr18	23295910	0	0	0.0	0
chr18	23317319	0	0	0.0	0
chr18	23393880	0	0	0.0	0
chr18	23434020	0	0	0.0	0
chr18	23479024	0	0	0.0	0
chr18	23489720	0	0	0.0	0
chr18	23665832	0	0	0.0	0
chr18	23702080	0	0	0.0	0
chr18	23790524	0	0	0.0	0
chr18	23830519	0	0	0.0	0
chr18	24284182	0	0	0.0	0
chr18	24329247	0	0	0.0	0
chr18	24400146	0	0	0.0	0
chr18	24486603	0	0	0.0	0
chr18	24534251	0	0	0.0	0
chr18	24538906	0	0	0.0	0
chr18	24564445	0	0	0.0	0
chr18	24729823	0	0	0.0	0
chr18	24808086	0	0	0.0	0
chr18	25037103	0	0	0.0	0
chr18	25037997	0	0	0.0	0
chr18	25059702	0	0	0.0	0
chr18	25086908	0	0	0.0	0
chr18	25139513	0	0	0.0	0
chr18	25337887	0	0	0.0	0
chr18	25380378	0	0	0.0	0
chr18	25499048	0	0	0.0	0
chr18	25610505	0	0	0.0	0
chr18	25619054	0	0	0.0	0
chr18	25713109	0	0	0.0	0
chr18	25830923	0	0	0.0	0
chr18	26031853	0	0	0.0	0
chr18	26206493	0	0	0.0	0
chr18	26360661	0	0	0.0	0
chr18	26451280	0	0	0.0	0
chr18	26571077	0	0	0.0	0
chr18	26683315	0	0	0.0	0
chr18	26742738	0	0	0.0	0
chr18	26868052	0	0	0.0	0
chr18	26923577	0	0	0.0	0
chr18	27324128	0	0	0.0	0
chr18	27331392	0	0	0.0	0
chr18	27570836	0	0	0.0	0
chr18	27595948	0	0	0.0	0
chr18	27618650	0	0	0.0	0
chr18	27660130	0	0	0.0	0
chr18	27710108	0	0	0.0	0
chr18	27838508	0	0	0.0	0
chr18	27953825	0	0	0.0	0
chr18	27978917	0	0	0.0	0
chr18	28077463	0	0	0.0	0
chr18	28377721	0	0	0.0	0
chr18	28576444	0	0	0.0	0
chr18	28578540	0	0	0.0	0
chr18	28865391	0	0	0.0	0
chr18	28917319	0	0	0.0	0
chr18	29053633	0	0	0.0	0
chr18	29398918	0	0	0.0	0
chr18	29704051	0	0	0.0	0
chr18	29750936	0	0	0.0	0
chr18	29790093	0	0	0.0	0
chr18	29827623	0	0	0.0	0
chr18	29937176	0	0	0.0	0
chr18	30081672	0	0	0.0	0
chr18	30180882	0	0	0.0	0
chr18	30245283	0	0	0.0	0
chr18	30366336	0	0	0.0	0
chr18	30370779	0	0	0.0	0
chr18	30389430	0	1	0.0169	0
chr18	30428051	0	0	0.0	0
chr18	30440778	0	0	0.0	0
chr18	30541607	0	0	0.0	0
chr18	30555309	0	0	0.0	0
chr18	30673129	0	0	0.0	0
chr18	30784726	0	0	0.0	0
chr18	30853394	0	0	0.0	0
chr18	30879472	0	0	0.0	0
chr18	30880031	0	0	0.0	0
chr18	31008088	0	0	0.0	0
chr18	31074785	0	0	0.0	0
chr18	31225029	0	0	0.0	0
chr18	31227823	0	0	0.0	0
chr18	31485046	0	1	0.0128	0
chr18	31487971	0	0	0.0	0
chr18	31559919	0	0	0.0	0
chr18	31936117	0	0	0.0	0
chr18	31950408	0	0	0.0	0
chr18	31956418	0	0	0.0	0
chr18	32126380	0	0	0.0	0
chr18	32167529	0	0	0.0	0
chr18	32244006	0	0	0.0	0
chr18	32753454	0	0	0.0	0
chr18	32773437	0	0	0.0	0
chr18	32789083	0	0	0.0	0
chr18	32905633	0	0	0.0	0
chr18	32907763	0	0	0.0	0
chr18	32915580	0	0	0.0	0
chr18	33038691	0	0	0.0	0
chr18	33317262	0	0	0.0	0
chr18	33491048	0	0	0.0	0
chr18	33495545	0	0	0.0	0
chr18	33675067	0	0	0.0	0
chr18	33838182	0	0	0.0	0
chr18	33884043	0	0	0.0	0
chr18	33890924	0	0	0.0	0
chr18	33891413	0	0	0.0	0
chr18	33952442	0	0	0.0	0
chr18	33995223	0	0	0.0	0
chr18	34279368	0	0	0.0	0
chr18	34297142	0	0	0.0	0
chr18	34359150	0	0	0.0	0
chr18	34360387	0	0	0.0	0
chr18	34397976	0	0	0.0	0
chr18	34602635	0	0	0.0	0
chr18	34767724	1	56	0.8358	1
chr18	34890373	0	0	0.0	0
chr18	35126980	0	0	0.0	0
chr18	35184803	0	0	0.0	0
chr18	35215363	0	0	0.0	0
chr18	35241127	0	0	0.0	0
chr18	35280166	0	0	0.0	0
chr18	35290474	0	0	0.0	0
chr18	35376787	0	0	0.0	0
chr18	35385314	0	0	0.0	0
chr18	35497972	0	0	0.0	0
chr18	35706713	0	0	0.0	0
chr18	35715301	0	0	0.0	0
chr18	35973253	0	0	0.0	0
chr18	36032496	0	0	0.0	0
chr18	36039842	0	1	0.0175	0
chr18	36045024	0	0	0.0	0
chr18	36101589	0	0	0.0	0
chr18	36176792	0	0	0.0	0
chr18	36316036	0	0	0.0	0
chr18	36409988	0	0	0.0	0
chr18	36441205	0	0	0.0	0
chr18	36441575	0	0	0.0	0
chr18	36635844	0	0	0.0	0
chr18	36773676	0	0	0.0	0
chr18	36798146	0	0	0.0	0
chr18	36895872	0	0	0.0	0
chr18	37112721	0	0	0.0	0
chr18	37218358	0	0	0.0	0
chr18	37265578	0	0	0.0	0
chr18	37304014	0	0	0.0	0
chr18	37326656	0	0	0.0	0
chr18	37341282	0	0	0.0	0
chr18	37378169	0	0	0.0	0
chr18	37395951	0	0	0.0	0
chr18	37457944	0	0	0.0	0
chr18	37517863	0	0	0.0	0
chr18	37542995	0	0	0.0	0
chr18	37569077	0	0	0.0	0
chr18	37850305	0	0	0.0	0
chr18	37856100	0	0	0.0	0
chr18	37970627	0	0	0.0	0
chr18	38049524	0	0	0.0	0
chr18	38224959	0	0	0.0	0
chr18	38507196	0	0	0.0	0
chr18	39014692	0	0	0.0	0
chr18	39273760	0	0	0.0	0
chr18	39408171	0	0	0.0	0
chr18	39495661	0	0	0.0	0
chr18	39658326	0	0	0.0	0
chr18	39681469	0	0	0.0	0
chr18	39873751	0	0	0.0	0
chr18	40274830	0	0	0.0	0
chr18	40475862	0	1	0.0154	0
chr18	40799348	0	0	0.0	0
chr18	40856157	0	0	0.0	0
chr18	40985602	0	0	0.0	0
chr18	41144378	0	0	0.0	0
chr18	41228032	0	0	0.0	0
chr18	41228763	0	1	0.0278	0
chr18	41370678	0	0	0.0	0
chr18	41616951	0	0	0.0	0
chr18	41654848	0	0	0.0	0
chr18	41748885	0	0	0.0	0
chr18	41879839	0	0	0.0	0
chr18	41933822	0	0	0.0	0
chr18	42365348	0	0	0.0	0
chr18	42451627	0	0	0.0	0
chr18	42509202	0	0	0.0	0
chr18	42525063	0	0	0.0	0
chr18	42600676	0	0	0.0	0
chr18	42755083	0	0	0.0	0
chr18	42881181	0	0	0.0	0
chr18	42956248	0	0	0.0	0
chr18	43091234	0	0	0.0	0
chr18	43137215	0	0	0.0	0
chr18	43220549	0	0	0.0	0
chr18	43512549	0	0	0.0	0
chr18	43791712	0	0	0.0	0
chr18	43911436	0	0	0.0	0
chr18	44046559	0	0	0.0	0
chr18	44344369	0	0	0.0	0
chr18	44349946	0	0	0.0	0
chr18	44391977	0	0	0.0	0
chr18	44779016	0	0	0.0	0
chr18	44833426	0	0	0.0	0
chr18	44959823	0	0	0.0	0
chr18	44970213	0	0	0.0	0
chr18	44981768	0	0	0.0	0
chr18	45158877	0	0	0.0	0
chr18	45203012	0	0	0.0	0
chr18	45418552	0	0	0.0	0
chr18	45453304	0	0	0.0	0
chr18	45781597	0	0	0.0	0
chr18	45826769	0	0	0.0	0
chr18	45829786	0	0	0.0	0
chr18	46118831	0	0	0.0	0
chr18	46144708	0	0	0.0	0
chr18	46182421	0	0	0.0	0
chr18	46265704	0	0	0.0	0
chr18	46340156	0	0	0.0	0
chr18	46355299	0	0	0.0	0
chr18	46399689	0	0	0.0	0
chr18	46682472	0	1	0.0238	0
chr18	47051637	0	0	0.0	0
chr18	47201722	0	0	0.0	0
chr18	47209881	0	0	0.0	0
chr18	47328506	0	0	0.0	0
chr18	47383369	0	0	0.0	0
chr18	47391096	0	0	0.0	0
chr18	47396890	0	0	0.0	0
chr18	47417573	0	0	0.0	0
chr18	47532150	0	0	0.0	0
chr18	47651094	0	0	0.0	0
chr18	47767936	0	0	0.0	0
chr18	47773715	0	0	0.0	0
chr18	47795533	0	0	0.0	0
chr18	47953875	0	0	0.0	0
chr18	47991708	0	0	0.0	0
chr18	48035521	0	0	0.0	0
chr18	48035881	0	0	0.0	0
chr18	48131152	0	0	0.0	0
chr18	48148600	0	0	0.0	0
chr18	48190460	0	0	0.0	0
chr18	48205539	0	0	0.0	0
chr18	48245734	0	0	0.0	0
chr18	48385934	0	0	0.0	0
chr18	48412509	0	0	0.0	0
chr18	48442789	0	0	0.0	0
chr18	48581462	0	0	0.0	0
chr18	48628328	0	0	0.0	0
chr18	48663740	0	0	0.0	0
chr18	48674488	0	0	0.0	0
chr18	48730921	0	0	0.0	0
chr18	48824299	0	0	0.0	0
chr18	48869416	0	0	0.0	0
chr18	48871250	0	0	0.0	0
chr18	48978549	0	0	0.0	0
chr18	48995481	0	0	0.0	0
chr18	49003835	0	0	0.0	0
chr18	49349930	0	0	0.0	0
chr18	49446649	0	0	0.0	0
chr18	49488167	0	0	0.0	0
chr18	49589170	0	0	0.0	0
chr18	49700967	0	0	0.0	0
chr18	49708314	0	0	0.0	0
chr18	49751483	0	0	0.0	0
chr18	49757301	0	0	0.0	0
chr18	49819698	0	0	0.0	0
chr18	50006301	0	0	0.0	0
chr18	50130755	0	0	0.0	0
chr18	50198409	0	0	0.0	0
chr18	50230307	0	0	0.0	0
chr18	50295574	0	0	0.0	0
chr18	50543030	0	0	0.0	0
chr18	50716940	0	0	0.0	0
chr18	50729696	0	0	0.0	0
chr18	50750863	0	0	0.0	0
chr18	50775095	0	0	0.0	0
chr18	50966536	0	0	0.0	0
chr18	51017345	0	0	0.0	0
chr18	51194289	0	0	0.0	0
chr18	51586348	0	0	0.0	0
chr18	51658718	0	0	0.0	0
chr18	51720042	0	0	0.0	0
chr18	52049294	0	0	0.0	0
chr18	52133566	0	0	0.0	0
chr18	52156454	0	0	0.0	0
chr18	52216307	0	0	0.0	0
chr18	52380740	0	0	0.0	0
chr18	52424264	0	0	0.0	0
chr18	52633405	0	0	0.0	0
chr18	52668905	0	0	0.0	0
chr18	52707546	0	0	0.0	0
chr18	52709112	0	1	0.02	0
chr18	52821854	0	0	0.0	0
chr18	52842683	0	0	0.0	0
chr18	52958099	0	0	0.0	0
chr18	52972286	0	0	0.0	0
chr18	52983319	0	0	0.0	0
chr18	53150613	0	0	0.0	0
chr18	53400214	0	0	0.0	0
chr18	53496303	0	0	0.0	0
chr18	53641665	0	0	0.0	0
chr18	53676633	1	5	0.2174	1
chr18	53722019	0	0	0.0	0
chr18	53821748	0	0	0.0	0
chr18	53882283	0	0	0.0	0
chr18	53898853	0	0	0.0	0
chr18	53934451	0	0	0.0	0
chr18	54029837	0	0	0.0	0
chr18	54059418	0	0	0.0	0
chr18	54200836	0	0	0.0	0
chr18	54219629	0	0	0.0	0
chr18	54346114	0	0	0.0	0
chr18	54457675	0	0	0.0	0
chr18	54463566	0	0	0.0	0
chr18	54595551	0	0	0.0	0
chr18	54597830	0	0	0.0	0
chr18	55143674	0	0	0.0	0
chr18	55161555	0	1	0.0238	0
chr18	55171496	0	0	0.0	0
chr18	55265384	0	0	0.0	0
chr18	55521628	0	0	0.0	0
chr18	55560961	0	0	0.0	0
chr18	55605895	0	0	0.0	0
chr18	55697494	0	0	0.0	0
chr18	55973412	0	1	0.0167	0
chr18	56010955	0	0	0.0	0
chr18	56106075	0	0	0.0	0
chr18	56275076	0	0	0.0	0
chr18	56291379	0	0	0.0	0
chr18	56292468	0	0	0.0	0
chr18	56313077	0	0	0.0	0
chr18	56495769	0	1	0.0233	0
chr18	56635596	0	0	0.0	0
chr18	56681067	0	0	0.0	0
chr18	56696033	0	0	0.0	0
chr18	56843567	0	0	0.0	0
chr18	56860040	0	0	0.0	0
chr18	56861515	0	0	0.0	0
chr18	56909016	0	1	0.0196	0
chr18	56932516	0	0	0.0	0
chr18	56982266	0	0	0.0	0
chr18	57254890	0	0	0.0	0
chr18	57315014	0	0	0.0	0
chr18	57480648	0	0	0.0	0
chr18	57599628	0	0	0.0	0
chr18	57712974	0	0	0.0	0
chr18	57760444	0	0	0.0	0
chr18	57942270	0	0	0.0	0
chr18	57996734	0	0	0.0	0
chr18	58059353	0	0	0.0	0
chr18	58123090	0	0	0.0	0
chr18	58140954	0	0	0.0	0
chr18	58184649	0	0	0.0	0
chr18	58191750	0	0	0.0	0
chr18	58242629	0	0	0.0	0
chr18	58273001	0	0	0.0	0
chr18	58291283	0	0	0.0	0
chr18	58302286	0	0	0.0	0
chr18	58309849	0	0	0.0	0
chr18	58324480	0	0	0.0	0
chr18	58371436	0	0	0.0	0
chr18	58387320	0	0	0.0	0
chr18	58405228	0	0	0.0	0
chr18	58406315	0	0	0.0	0
chr18	58440853	0	0	0.0	0
chr18	58557297	0	0	0.0	0
chr18	58827169	0	0	0.0	0
chr18	58955148	0	0	0.0	0
chr18	59069665	0	0	0.0	0
chr18	59141734	0	0	0.0	0
chr18	59297662	0	0	0.0	0
chr18	59418761	0	0	0.0	0
chr18	59499542	0	0	0.0	0
chr18	59650988	0	0	0.0	0
chr18	59653617	0	0	0.0	0
chr18	59660988	1	32	0.4706	1
chr18	59792328	0	0	0.0	0
chr18	59873588	0	0	0.0	0
chr18	60010608	0	0	0.0	0
chr18	60142926	0	0	0.0	0
chr18	60594046	0	0	0.0	0
chr18	60606909	0	0	0.0	0
chr18	60866945	0	0	0.0	0
chr18	61047123	0	0	0.0	0
chr18	61389847	0	0	0.0	0
chr18	61394767	0	0	0.0	0
chr18	61481103	0	0	0.0	0
chr18	61688322	0	0	0.0	0
chr18	61696945	0	0	0.0	0
chr18	61754845	0	0	0.0	0
chr18	61783791	0	0	0.0	0
chr18	61855511	0	0	0.0	0
chr18	61950970	0	0	0.0	0
chr18	61959928	0	2	0.0526	0
chr18	62208065	0	0	0.0	0
chr18	62252965	0	0	0.0	0
chr18	62292676	0	0	0.0	0
chr18	62383183	0	0	0.0	0
chr18	62392143	0	0	0.0	0
chr18	62689788	0	0	0.0	0
chr18	62735172	0	0	0.0	0
chr18	62803732	0	0	0.0	0
chr18	62959424	0	0	0.0	0
chr18	62987817	0	0	0.0	0
chr18	62996321	0	0	0.0	0
chr18	63030716	0	0	0.0	0
chr18	63044903	0	0	0.0	0
chr18	63062514	0	0	0.0	0
chr18	63080390	0	0	0.0	0
chr18	63100621	0	0	0.0	0
chr18	63154279	0	0	0.0	0
chr18	63255968	0	1	0.0286	0
chr18	63297137	0	0	0.0	0
chr18	63661298	0	0	0.0	0
chr18	63846083	0	0	0.0	0
chr18	64043343	0	0	0.0	0
chr18	64069446	0	1	0.0182	0
chr18	64418460	0	1	0.0182	0
chr18	64589336	0	0	0.0	0
chr18	64593283	0	0	0.0	0
chr18	64629832	0	0	0.0	0
chr18	64635635	0	0	0.0	0
chr18	64840926	0	0	0.0	0
chr18	64931502	0	0	0.0	0
chr18	65084747	0	0	0.0	0
chr18	65102223	0	0	0.0	0
chr18	65127268	0	0	0.0	0
chr18	65136387	0	0	0.0	0
chr18	65146490	0	0	0.0	0
chr18	65272689	0	0	0.0	0
chr18	65441578	0	0	0.0	0
chr18	65642950	0	0	0.0	0
chr18	65679772	0	0	0.0	0
chr18	65850748	0	0	0.0	0
chr18	65903556	0	0	0.0	0
chr18	65931227	0	0	0.0	0
chr18	65934161	0	0	0.0	0
chr18	66218516	0	0	0.0	0
chr18	66252946	0	0	0.0	0
chr18	66279213	0	0	0.0	0
chr18	66529905	0	0	0.0	0
chr18	68289008	0	0	0.0	0
chr18	68329556	0	0	0.0	0
chr18	68490284	0	0	0.0	0
chr18	68522988	0	0	0.0	0
chr18	68707271	0	0	0.0	0
chr18	68944125	0	0	0.0	0
chr18	68966927	0	0	0.0	0
chr18	69517323	0	0	0.0	0
chr18	69586818	0	0	0.0	0
chr18	69704254	0	0	0.0	0
chr18	69836733	0	0	0.0	0
chr18	69895965	0	0	0.0	0
chr18	70104779	0	0	0.0	0
chr18	70110855	0	0	0.0	0
chr18	70144613	0	0	0.0	0
chr18	70180212	0	0	0.0	0
chr18	70292915	0	0	0.0	0
chr18	70492429	0	0	0.0	0
chr18	70829194	0	0	0.0	0
chr18	70936120	0	0	0.0	0
chr18	71041597	0	0	0.0	0
chr18	71110492	0	0	0.0	0
chr18	71195075	0	0	0.0	0
chr18	71355014	0	0	0.0	0
chr18	71405479	0	0	0.0	0
chr18	71440455	0	0	0.0	0
chr18	71481115	0	0	0.0	0
chr18	71482245	0	0	0.0	0
chr18	71482879	0	0	0.0	0
chr18	71642646	0	0	0.0	0
chr18	71772831	0	0	0.0	0
chr18	71797651	0	0	0.0	0
chr18	71849407	0	0	0.0	0
chr18	71858810	0	0	0.0	0
chr18	72055368	0	0	0.0	0
chr18	72142602	0	0	0.0	0
chr18	72201757	0	0	0.0	0
chr18	72316896	0	0	0.0	0
chr18	72328379	0	0	0.0	0
chr18	72379144	0	0	0.0	0
chr18	72428247	0	0	0.0	0
chr18	72535603	0	0	0.0	0
chr18	72863624	0	1	0.02	0
chr18	72923010	0	0	0.0	0
chr18	73174814	0	0	0.0	0
chr18	73255521	0	0	0.0	0
chr18	73409493	0	0	0.0	0
chr18	73695287	0	0	0.0	0
chr18	73949766	0	0	0.0	0
chr18	73961239	0	0	0.0	0
chr18	74228386	0	0	0.0	0
chr18	74391968	0	0	0.0	0
chr18	74415361	0	0	0.0	0
chr18	74428903	0	0	0.0	0
chr18	74435338	0	0	0.0	0
chr18	74545033	0	0	0.0	0
chr18	74873633	0	0	0.0	0
chr18	75027524	0	0	0.0	0
chr18	75063999	0	0	0.0	0
chr18	75075407	0	0	0.0	0
chr18	75098368	0	1	0.0278	0
chr18	75112962	0	0	0.0	0
chr18	75201707	0	0	0.0	0
chr18	75221012	0	0	0.0	0
chr18	75360665	0	0	0.0	0
chr18	75373170	0	0	0.0	0
chr18	75383861	0	0	0.0	0
chr18	75540639	0	0	0.0	0
chr18	75608093	0	0	0.0	0
chr18	75754850	0	0	0.0	0
chr18	75771201	0	0	0.0	0
chr18	75826425	0	0	0.0	0
chr18	75978576	0	0	0.0	0
chr18	76134139	0	0	0.0	0
chr18	76144023	0	0	0.0	0
chr18	76169793	0	0	0.0	0
chr18	76203599	0	0	0.0	0
chr18	76307326	0	0	0.0	0
chr18	76312812	0	0	0.0	0
chr18	76399996	0	0	0.0	0
chr18	76432741	0	0	0.0	0
chr18	76434319	0	0	0.0	0
chr18	76455481	0	0	0.0	0
chr18	76557584	0	0	0.0	0
chr18	76585162	0	0	0.0	0
chr18	76601528	0	0	0.0	0
chr18	76616748	0	0	0.0	0
chr18	76637976	0	0	0.0	0
chr18	76644467	0	0	0.0	0
chr18	76691320	1	36	1.0	1
chr18	76772346	0	0	0.0	0
chr18	76795233	0	0	0.0	0
chr18	76977522	0	0	0.0	0
chr18	77077473	0	0	0.0	0
chr18	77090853	0	0	0.0	0
chr18	77093253	0	0	0.0	0
chr18	77134503	0	0	0.0	0
chr18	77144109	0	0	0.0	0
chr18	77831382	0	0	0.0	0
chr18	77837254	0	0	0.0	0
chr18	77857935	0	0	0.0	0
chr18	77892890	0	0	0.0	0
chr18	78168906	0	0	0.0	0
chr18	78176859	0	0	0.0	0
chr18	78232136	0	0	0.0	0
chr18	78464386	0	0	0.0	0
chr18	78474425	0	1	0.0139	0
chr18	78475771	0	0	0.0	0
chr18	78479206	0	0	0.0	0
chr18	78601067	0	0	0.0	0
chr18	78601220	0	0	0.0	0
chr18	78658355	0	1	0.0119	0
chr18	78660281	0	0	0.0	0
chr18	78705986	0	0	0.0	0
chr18	78719967	0	0	0.0	0
chr18	78896142	0	0	0.0	0
chr18	78935850	0	0	0.0	0
chr18	79057312	0	0	0.0	0
chr18	79132141	0	0	0.0	0
chr18	79162766	0	0	0.0	0
chr18	79393461	0	0	0.0	0
chr18	79435895	0	0	0.0	0
chr18	79442705	0	0	0.0	0
chr18	79526975	0	0	0.0	0
chr18	79527779	0	0	0.0	0
chr18	79549878	0	0	0.0	0
chr18	79584173	0	0	0.0	0
chr18	79657424	0	0	0.0	0
